step,node,sig,state_0,state_1,state_2,state_3,state_d,tate_D,DEAD,true_count
65,1280,0.048521965916301875,34,45,26,104,123,43,43,1985.0,0.256,0.01240625
66,1285,0.04870697010990786,27,40,23,95,132,47,47,2027.0,0.257,0.01266875
67,1288,0.04881829367420357,28,40,21,85,126,43,43,2067.0,0.2576,0.01291875
68,1276,0.048374442901902084,23,33,27,70,115,67,67,2112.0,0.2552,0.0132
69,1270,0.04815395638684897,23,38,22,76,116,50,50,2151.0,0.254,0.01344375
70,1262,0.04786145825725137,21,31,26,70,110,56,56,2194.0,0.2524,0.0137125
71,1258,0.04771584269938277,17,38,19,73,109,44,44,2232.0,0.2516,0.01395
72,1261,0.04782501484991367,23,29,26,58,105,51,51,2280.0,0.2522,0.01425
73,1262,0.04786145825725137,27,40,16,72,97,42,42,2319.0,0.2524,0.01449375
74,1259,0.047752207087916686,17,36,21,74,101,51,51,2363.0,0.2518,0.01476875
75,1263,0.047897928038077714,16,39,22,71,104,44,44,2405.0,0.2526,0.01503125
76,1264,0.04793442420934918,23,34,27,63,102,52,52,2450.0,0.2528,0.0153125
77,1275,0.04833762871990521,25,40,22,71,105,40,40,2493.0,0.255,0.01558125
78,1275,0.04833762871990521,18,38,28,70,100,47,47,2532.0,0.255,0.015825
79,1284,0.04866991580882423,24,28,24,75,102,44,44,2572.0,0.2568,0.016075
80,1286,0.04874405117640978,27,39,16,72,105,49,49,2615.0,0.2572,0.01634375
81,1285,0.04870697010990786,25,37,16,81,104,45,45,2653.0,0.257,0.01658125
82,1287,0.04878115902546187,17,35,22,68,110,47,47,2691.0,0.2574,0.01681875
83,1299,0.049228548499366934,35,26,23,66,98,44,44,2740.0,0.2598,0.017125
84,1296,0.04911633771220583,26,44,12,85,93,44,44,2772.0,0.2592,0.017325
85,1306,0.049491319682913655,17,32,25,77,107,41,41,2813.0,0.2612,0.01758125
86,1301,0.04930349069187992,23,39,21,72,97,51,51,2850.0,0.2602,0.0178125
87,1305,0.049453699700255885,20,33,24,70,109,44,44,2890.0,0.261,0.0180625
88,1312,0.049717609846718414,18,38,21,69,98,47,47,2933.0,0.2624,0.01833125
89,1323,0.050135023918257984,22,40,25,63,102,43,43,2976.0,0.2646,0.0186
90,1318,0.04994488031439407,20,41,19,83,90,51,51,3011.0,0.2636,0.01881875
91,1320,0.05002085562990517,20,37,22,74,117,42,42,3045.0,0.264,0.01903125
92,1340,0.050786653093270864,21,34,27,60,107,44,44,3095.0,0.268,0.01934375
93,1353,0.051290358410382084,25,50,19,82,81,46,46,3139.0,0.2706,0.01961875
94,1380,0.05235165194361579,22,45,29,74,118,40,40,3189.0,0.276,0.01993125
95,1403,0.053272048634249024,30,51,25,83,98,42,42,3240.0,0.2806,0.02025
96,1445,0.054992294812391096,31,47,33,86,109,38,38,3295.0,0.289,0.02059375
97,1460,0.05561925301154815,23,69,28,100,107,41,41,3336.0,0.292,0.02085
98,1518,0.05810730328947351,26,43,49,85,123,37,37,3400.0,0.3036,0.02125
99,1554,0.05970375857189598,55,61,22,110,106,42,42,3459.0,0.3108,0.02161875
100,1586,0.061157226101567,21,65,33,119,136,43,43,3515.0,0.3172,0.02196875
101,1627,0.0630678344401285,34,54,40,94,143,48,48,3577.0,0.3254,0.02235625
102,1661,0.06469431990837814,47,61,28,112,128,45,45,3637.0,0.3322,0.02273125
103,1685,0.0658658475193364,40,60,32,114,145,49,49,3688.0,0.337,0.02305
104,1699,0.06655831569216304,33,54,29,118,145,60,60,3735.0,0.3398,0.02334375
105,1708,0.06700703792249522,34,52,30,104,156,61,61,3782.0,0.3416,0.0236375
106,1727,0.06796357478757584,42,48,32,94,155,64,64,3843.0,0.3454,0.02401875
107,1738,0.06852313040271824,40,60,23,111,142,54,54,3886.0,0.3476,0.0242875
108,1766,0.06996676359961485,16,55,40,99,146,59,59,3947.0,0.3532,0.02466875
109,1790,0.07122649724504411,37,65,26,100,139,52,52,3995.0,0.358,0.02496875
110,1815,0.07256096209322917,39,51,40,95,138,62,62,4052.0,0.363,0.025325
111,1838,0.07380898642928596,42,57,35,102,145,58,58,4110.0,0.3676,0.0256875
112,1850,0.07446794516602807,38,59,31,112,149,65,65,4155.0,0.37,0.02596875
113,1856,0.07479944950248521,35,53,30,104,169,62,62,4202.0,0.3712,0.0262625
114,1865,0.07529924979530686,43,42,34,86,159,64,64,4243.0,0.373,0.02651875
115,1864,0.07524356529945399,29,54,29,98,139,64,64,4290.0,0.3728,0.0268125
116,1883,0.07630806348363038,32,45,32,88,152,56,56,4346.0,0.3766,0.0271625
117,1886,0.0764773999369589,36,56,27,89,135,63,63,4387.0,0.3772,0.02741875
118,1901,0.07732926239751428,26,50,30,99,138,54,54,4432.0,0.3802,0.0277
119,1913,0.07801700241316002,38,45,27,93,136,60,60,4471.0,0.3826,0.02794375
120,1912,0.07795947755603923,29,58,24,91,145,65,65,4513.0,0.3824,0.02820625
121,1917,0.07824749057434172,32,42,33,85,147,62,62,4556.0,0.3834,0.028475
122,1932,0.07911738052443786,39,44,32,84,136,64,64,4608.0,0.3864,0.0288
123,1946,0.07993724428890707,27,64,27,98,137,56,56,4665.0,0.3892,0.02915625
124,1984,0.0822018257352814,39,45,44,93,133,69,69,4734.0,0.3968,0.0295875
125,2011,0.0838462066284355,39,81,24,115,147,49,49,4787.0,0.4022,0.02991875
126,2049,0.08621115059930054,35,58,48,109,148,61,61,4850.0,0.4098,0.0303125
127,2061,0.08697043730382902,48,66,33,123,152,65,65,4903.0,0.4122,0.03064375
128,2090,0.08883040932609612,30,57,46,106,181,70,70,4972.0,0.418,0.031075
129,2094,0.0890897569561909,48,65,27,114,168,69,69,5018.0,0.4188,0.0313625
130,2097,0.08928471578118627,35,58,32,106,181,70,70,5069.0,0.4194,0.03168125
131,2095,0.0891547005192368,42,54,30,99,169,70,70,5119.0,0.419,0.03199375
132,2096,0.08921968678712866,33,47,32,94,164,75,75,5176.0,0.4192,0.03235
133,2095,0.0891547005192368,34,53,29,90,161,81,81,5232.0,0.419,0.0327
134,2102,0.08961050239019934,38,54,31,95,158,66,66,5276.0,0.4204,0.032975
135,2101,0.08954525944549314,37,53,33,107,138,82,82,5331.0,0.4202,0.03331875
136,2139,0.09205479769856269,38,60,37,104,163,55,55,5386.0,0.4278,0.0336625
137,2152,0.09292773277511672,46,59,33,117,141,71,71,5437.0,0.4304,0.03398125
138,2199,0.09614599769004241,47,51,44,108,169,50,50,5505.0,0.4398,0.03440625
139,2213,0.09712371161288397,48,68,28,124,147,66,66,5555.0,0.4426,0.03471875
140,2236,0.09874922436512541,38,56,41,111,178,61,61,5609.0,0.4472,0.03505625
141,2250,0.09975048911968513,51,54,33,104,165,70,70,5665.0,0.45,0.03540625
142,2264,0.10076077113080635,47,56,34,104,170,68,68,5723.0,0.4528,0.03576875
143,2275,0.10156092789763668,41,60,35,102,166,80,80,5783.0,0.455,0.03614375
144,2289,0.10258745669505323,44,62,36,106,173,71,71,5842.0,0.4578,0.0365125
145,2307,0.10392077498423459,55,51,39,104,167,72,72,5910.0,0.4614,0.0369375
146,2315,0.10451826350674041,53,54,30,112,175,67,67,5964.0,0.463,0.037275
147,2332,0.10579800802055941,36,61,38,104,170,82,82,6037.0,0.4664,0.03773125
148,2336,0.10610112545474985,40,79,34,105,175,70,70,6085.0,0.4672,0.03803125
149,2356,0.1076282160110923,43,51,48,107,169,72,72,6150.0,0.4712,0.0384375
150,2361,0.10801299693928558,47,62,28,117,172,71,71,6204.0,0.4722,0.038775
151,2356,0.1076282160110923,34,57,34,107,180,77,77,6257.0,0.4712,0.03910625
152,2351,0.10724464100604411,40,52,39,91,174,82,82,6313.0,0.4702,0.03945625
153,2362,0.10809009806482998,59,44,33,95,173,73,73,6377.0,0.4724,0.03985625
154,2354,0.10747464144417075,40,63,29,95,173,76,76,6426.0,0.4708,0.0401625
155,2360,0.10793594415480193,35,50,39,95,163,75,75,6478.0,0.472,0.0404875
156,2364,0.10824444542233926,56,49,35,96,156,77,77,6541.0,0.4728,0.04088125
157,2359,0.10785893969056352,42,58,24,104,178,77,77,6590.0,0.4718,0.0411875
158,2355,0.10755140461958357,41,55,26,104,171,72,72,6636.0,0.471,0.041475
159,2358,0.10778198352575,31,49,30,99,163,79,79,6701.0,0.4716,0.04188125
160,2365,0.10832169169591087,36,63,33,83,164,78,78,6756.0,0.473,0.042225
161,2375,0.10909682119561293,41,59,37,96,157,74,74,6808.0,0.475,0.04255
162,2391,0.11034715245425165,46,59,36,100,168,70,70,6869.0,0.4782,0.04293125
163,2419,0.1125654441957441,51,51,38,100,168,68,68,6931.0,0.4838,0.04331875
164,2416,0.11232592031437917,42,74,21,116,168,68,68,6976.0,0.4832,0.0436
165,2430,0.11344751715596638,33,45,46,84,186,81,81,7043.0,0.486,0.04401875
166,2426,0.11312606808284625,50,63,24,92,169,78,78,7092.0,0.4852,0.044325
167,2434,0.11376976245771526,36,55,34,95,168,75,75,7152.0,0.4868,0.0447
168,2448,0.11490391015443034,38,65,32,92,167,71,71,7204.0,0.4896,0.045025
169,2469,0.1166235720842394,38,66,36,103,156,69,69,7269.0,0.4938,0.04543125
170,2480,0.11753323327706003,39,73,36,101,174,69,69,7322.0,0.496,0.0457625
171,2501,0.11928694248175568,51,52,40,101,174,66,66,7382.0,0.5002,0.0461375
172,2509,0.11996095087959341,52,62,29,112,167,72,72,7435.0,0.5018,0.04646875
173,2512,0.12021455083553688,51,51,29,104,193,72,72,7489.0,0.5024,0.04680625
174,2520,0.12089308105393162,44,56,33,95,177,76,76,7546.0,0.504,0.0471625
175,2536,0.12226005340058105,45,60,40,85,176,81,81,7608.0,0.5072,0.04755
176,2542,0.12277608821638737,50,66,33,110,163,80,80,7672.0,0.5084,0.04795
177,2578,0.1259117586246456,44,66,44,96,192,62,62,7742.0,0.5156,0.0483875
178,2587,0.12670631278361005,54,62,44,108,156,81,81,7805.0,0.5174,0.04878125
179,2617,0.12938583388131028,55,59,37,111,196,55,55,7859.0,0.5234,0.04911875
180,2624,0.13001795694571638,52,50,35,104,177,77,77,7927.0,0.5248,0.04954375
181,2629,0.1304710800825175,49,61,31,97,184,72,72,7979.0,0.5258,0.04986875
182,2643,0.13174696912398523,51,51,41,99,165,80,80,8050.0,0.5286,0.0503125
183,2648,0.1322052023170591,46,70,27,124,167,68,68,8103.0,0.5296,0.05064375
184,2674,0.13460983268737264,35,56,39,111,181,69,69,8166.0,0.5348,0.0510375
185,2672,0.1344235575870454,43,70,35,101,169,77,77,8226.0,0.5344,0.0514125
186,2690,0.13610789097183962,42,54,42,96,184,68,68,8286.0,0.538,0.0517875
187,2689,0.13601385232640215,57,54,34,104,162,79,79,8347.0,0.5378,0.05216875
188,2695,0.13657890607047832,36,62,36,95,189,72,72,8402.0,0.539,0.0525125
189,2709,0.13790505125321462,47,53,35,94,166,79,79,8475.0,0.5418,0.05296875
190,2713,0.13828593144943593,53,70,29,98,175,74,74,8536.0,0.5426,0.05335
191,2741,0.14097687168479098,42,58,47,100,171,79,79,8620.0,0.5482,0.053875
192,2771,0.1439084485036182,66,66,33,113,174,73,73,8699.0,0.5542,0.05436875
193,2793,0.1460903657199714,60,74,38,116,192,63,63,8763.0,0.5586,0.05476875
194,2817,0.14850183879487527,40,65,49,105,192,83,83,8839.0,0.5634,0.05524375
195,2827,0.14951627831489983,63,76,33,118,186,82,82,8905.0,0.5654,0.05565625
196,2861,0.1530081350266844,41,71,45,120,195,78,78,8980.0,0.5722,0.056125
197,2891,0.15614442237042112,56,80,43,114,193,79,79,9052.0,0.5782,0.056575
198,2930,0.16029968039323553,62,75,47,128,189,75,75,9120.0,0.586,0.057
199,2958,0.16333779395923154,68,77,45,139,200,71,71,9187.0,0.5916,0.05741875
200,2962,0.163775572601812,64,64,46,126,223,88,88,9234.0,0.5924,0.0577125
201,2985,0.16631112500884632,66,58,34,127,218,73,73,9294.0,0.597,0.0580875
202,2966,0.1642142942862134,50,76,27,118,208,101,101,9347.0,0.5932,0.05841875
203,2957,0.16322849655488597,39,69,35,101,221,93,93,9394.0,0.5914,0.0587125
204,2970,0.1646539598093883,52,61,47,87,197,91,91,9460.0,0.594,0.059125
205,2983,0.16608940065973388,75,61,35,114,179,85,85,9525.0,0.5966,0.05953125
206,2997,0.16764644900126585,50,70,33,123,208,77,77,9582.0,0.5994,0.0598875
207,2987,0.16653308624261706,50,60,39,107,198,99,99,9645.0,0.5974,0.06028125
208,2992,0.16708902632156977,51,66,36,99,216,80,80,9703.0,0.5984,0.06064375
209,2988,0.16664415572103358,52,58,36,95,194,94,94,9766.0,0.5976,0.0610375
210,2992,0.16708902632156977,49,66,33,103,191,85,85,9835.0,0.5984,0.06146875
211,2982,0.16597862728704585,50,58,31,113,184,83,83,9890.0,0.5964,0.0618125
212,2968,0.16443400901838845,40,55,36,96,199,89,89,9948.0,0.5936,0.062175
213,2955,0.16301007836556927,47,53,36,86,180,87,87,10012.0,0.591,0.062575
214,2957,0.16322849655488597,46,52,37,81,179,76,76,10074.0,0.5914,0.0629625
215,2951,0.1625739481098421,51,50,29,105,154,81,81,10131.0,0.5902,0.06331875
216,2936,0.16094683209710337,33,54,23,101,183,77,77,10184.0,0.5872,0.06365
217,2919,0.15911870587858482,35,49,32,81,175,84,84,10234.0,0.5838,0.0639625
218,2912,0.15837085574785817,60,39,32,73,175,69,69,10286.0,0.5824,0.0642875
219,2908,0.1579447953973029,39,46,26,72,171,67,67,10332.0,0.5816,0.064575
220,2895,0.15656652916384992,49,43,26,84,137,83,83,10387.0,0.579,0.06491875
221,2890,0.15603904069151747,36,53,26,77,171,67,67,10435.0,0.578,0.06521875
222,2874,0.15436080936599564,35,47,32,75,148,86,86,10492.0,0.5748,0.065575
223,2899,0.15698956475707243,43,48,34,70,162,61,61,10564.0,0.5798,0.066025
224,2893,0.15635535972337053,49,60,25,87,139,80,80,10623.0,0.5786,0.06639375
225,2914,0.15858423558164522,33,60,38,80,180,61,61,10693.0,0.5828,0.06683125
226,2915,0.1586910129609802,48,60,34,98,137,83,83,10761.0,0.583,0.06725625
227,2943,0.16170450923318364,49,57,35,99,182,59,59,10828.0,0.5886,0.067675
228,2950,0.16246506258069604,64,55,31,99,163,73,73,10898.0,0.59,0.0681125
229,2974,0.16509456996203603,51,55,39,93,182,69,69,10973.0,0.5948,0.06858125
230,2984,0.16620023322967728,61,62,40,99,162,76,76,11041.0,0.5968,0.06900625
231,3004,0.16842933430167625,50,61,34,114,184,64,64,11104.0,0.6008,0.0694
232,3006,0.1686535506333742,56,59,41,102,176,80,80,11172.0,0.6012,0.069825
233,3025,0.17079548202237446,55,57,32,107,187,65,65,11235.0,0.605,0.07021875
234,3034,0.1718175958696912,60,55,41,94,180,83,83,11313.0,0.6068,0.07070625
235,3032,0.1715900413098894,55,66,30,104,188,79,79,11371.0,0.6064,0.07106875
236,3047,0.17330253233773685,55,56,39,95,195,76,76,11442.0,0.6094,0.0715125
237,3056,0.17433649508599053,59,61,32,110,172,89,89,11519.0,0.6112,0.07199375
238,3035,0.17193146280661376,38,80,22,105,214,82,82,11561.0,0.607,0.07225625
239,3051,0.1737614717828368,55,46,51,82,187,86,86,11638.0,0.6102,0.0727375
240,3059,0.17468222901881778,65,66,30,94,190,74,74,11703.0,0.6118,0.07314375
241,3065,0.17537531803396256,43,64,41,90,192,84,84,11769.0,0.613,0.07355625
242,3085,0.17770125034862685,69,58,41,100,177,74,74,11836.0,0.617,0.073975
243,3104,0.17993321910197063,63,57,35,109,188,75,75,11905.0,0.6208,0.07440625
244,3119,0.18171071183783233,67,65,32,98,206,72,72,11968.0,0.6238,0.0748
245,3123,0.18218701072699262,53,66,34,101,194,86,86,12030.0,0.6246,0.0751875
246,3141,0.18434236408788768,64,61,37,103,194,78,78,12093.0,0.6282,0.07558125
247,3153,0.18579019882755632,70,62,36,110,188,83,83,12157.0,0.6306,0.07598125
248,3170,0.1878562978782809,63,67,33,107,215,71,71,12216.0,0.634,0.07635
249,3152,0.1856692114856581,69,58,33,110,195,89,89,12263.0,0.6304,0.07664375
250,3172,0.18810052589572016,63,46,39,94,213,80,80,12338.0,0.6344,0.0771125
251,3149,0.1853066144277699,67,65,26,99,192,100,100,12393.0,0.6298,0.07745625
252,3181,0.18920257074077035,51,54,45,91,212,78,78,12481.0,0.6362,0.07800625
253,3196,0.19105029929508696,85,70,27,118,167,83,83,12557.0,0.6392,0.07848125
254,3224,0.19453619946476552,46,77,39,115,222,69,69,12631.0,0.6448,0.07894375
255,3232,0.19554098831145603,66,72,41,119,179,90,90,12712.0,0.6464,0.07945
256,3271,0.20049555741384434,63,67,49,100,233,65,65,12788.0,0.6542,0.079925
257,3297,0.2038505162674789,68,70,41,114,180,97,97,12890.0,0.6594,0.0805625
258,3306,0.20502153562513453,62,96,37,119,223,72,72,12952.0,0.6612,0.08095
259,3325,0.20751005855963564,52,56,59,116,202,90,90,13044.0,0.665,0.081525
260,3331,0.20830052506269606,83,66,36,125,208,72,72,13104.0,0.6662,0.0819
261,3334,0.208696589548082,54,56,41,110,224,93,93,13182.0,0.6668,0.0823875
262,3308,0.20528243903578305,65,64,26,103,219,96,96,13237.0,0.6616,0.08273125
263,3292,0.2032021033075428,45,56,41,80,225,99,99,13306.0,0.6584,0.0831625
264,3285,0.20229690852090038,67,55,36,93,184,97,97,13383.0,0.657,0.08364375
265,3288,0.20268448013628643,46,68,32,104,204,84,84,13458.0,0.6576,0.0841125
266,3265,0.19972723741565002,47,65,36,97,193,105,105,13527.0,0.653,0.08454375
267,3270,0.20036735046842488,57,54,43,90,208,81,81,13599.0,0.654,0.08499375
268,3245,0.1971821390017604,71,51,32,89,199,100,100,13661.0,0.649,0.08538125
269,3226,0.19478702898869876,38,54,34,93,209,92,92,13722.0,0.6452,0.0857625
270,3206,0.19228975678429144,56,53,32,85,181,93,93,13777.0,0.6412,0.08610625
271,3201,0.19166926371502782,61,41,33,89,189,81,81,13840.0,0.6402,0.0865
272,3176,0.18858971362371546,57,50,27,90,181,88,88,13896.0,0.6352,0.08685
273,3169,0.1877342753082696,50,42,31,76,200,90,90,13965.0,0.6338,0.08728125
274,3165,0.18724679446465686,55,63,22,81,175,82,82,14025.0,0.633,0.08765625
275,3167,0.18749041301253952,43,63,34,87,175,86,86,14097.0,0.6334,0.08810625
276,3210,0.19278725232998756,45,73,40,84,184,72,72,14185.0,0.642,0.08865625
277,3247,0.19743554387343132,68,83,42,102,164,70,70,14256.0,0.6494,0.0891
278,3299,0.2041103120867482,52,74,48,120,193,68,68,14353.0,0.6598,0.08970625
279,3318,0.20659064895223178,80,76,34,128,197,77,77,14419.0,0.6636,0.09011875
280,3344,0.2100208070626943,56,67,47,120,220,83,83,14493.0,0.6688,0.09058125
281,3363,0.2125537862944276,79,78,36,115,212,74,74,14555.0,0.6726,0.09096875
282,3391,0.21632711692599488,55,68,52,104,218,95,95,14634.0,0.6782,0.0914625
283,3399,0.21741407664884535,79,82,37,121,207,93,93,14700.0,0.6798,0.091875
284,3431,0.22180129205878296,54,70,44,118,241,78,78,14772.0,0.6862,0.092325
285,3439,0.22290793369054918,67,83,39,117,205,96,96,14841.0,0.6878,0.09275625
286,3451,0.22457526800767674,58,81,47,109,236,84,84,14904.0,0.6902,0.09315
287,3441,0.2231852085393159,65,58,46,113,210,104,104,14966.0,0.6882,0.0935375
288,3451,0.22457526800767674,64,67,40,92,248,86,86,15026.0,0.6902,0.0939125
289,3414,0.21946274150220205,58,62,30,101,211,114,114,15075.0,0.6828,0.09421875
290,3412,0.21918878637348782,64,52,34,88,237,86,86,15131.0,0.6824,0.09456875
291,3370,0.21349259321304825,70,51,30,90,199,104,104,15169.0,0.674,0.09480625
292,3358,0.2118850573835343,47,42,34,70,233,92,92,15221.0,0.6716,0.09513125
293,3319,0.20672180849415966,56,55,23,74,180,104,104,15265.0,0.6638,0.09540625
294,3296,0.20372071064126926,37,50,28,84,190,86,86,15314.0,0.6592,0.0957125
295,3287,0.20255522810077026,51,46,38,73,165,95,95,15368.0,0.6574,0.09605
296,3300,0.2042403022840918,51,53,31,81,182,69,69,15426.0,0.66,0.0964125
297,3292,0.2032021033075428,50,56,29,85,165,87,87,15480.0,0.6584,0.09675
298,3315,0.20619753967505272,38,69,34,83,183,68,68,15540.0,0.663,0.097125
299,3312,0.2058049843900429,47,72,37,94,156,82,82,15593.0,0.6624,0.09745625
300,3370,0.21349259321304825,42,59,51,83,190,62,62,15684.0,0.674,0.098025
301,3377,0.21443441748647282,55,87,35,89,171,81,81,15743.0,0.6754,0.09839375
302,3422,0.22056102226713042,53,57,61,87,192,75,75,15840.0,0.6844,0.099
303,3436,0.22249248220561887,61,86,38,111,174,89,89,15907.0,0.6872,0.09941875
304,3463,0.22625144275375123,55,73,50,110,215,73,73,15982.0,0.6926,0.0998875
305,3490,0.230055119200214,66,68,47,113,194,88,88,16066.0,0.698,0.1004125
306,3499,0.23133293152168805,55,81,40,119,212,82,82,16134.0,0.6998,0.1008375
307,3509,0.23275853206436437,59,64,50,111,206,100,100,16219.0,0.7018,0.10136875
308,3525,0.23505219623623524,57,78,42,99,234,82,82,16298.0,0.705,0.1018625
309,3523,0.23476463394193,47,78,45,105,199,102,102,16370.0,0.7046,0.1023125
310,3540,0.237216683912889,51,69,49,112,210,88,88,16452.0,0.708,0.102825
311,3537,0.23678269000337998,53,73,42,104,213,105,105,16527.0,0.7074,0.10329375
312,3534,0.23634924407404215,62,74,44,108,218,98,98,16599.0,0.7068,0.10374375
313,3527,0.23534000243867986,59,60,45,108,219,100,100,16678.0,0.7054,0.1042375
314,3517,0.2339034110810871,66,56,34,105,225,99,99,16750.0,0.7034,0.1046875
315,3504,0.23204496780036626,61,68,30,89,230,94,94,16818.0,0.7008,0.1051125
316,3491,0.23019685361010156,53,61,40,91,200,101,101,16892.0,0.6982,0.105575
317,3495,0.23076440317012906,63,51,39,91,203,84,84,16959.0,0.699,0.10599375
318,3490,0.230055119200214,55,63,35,94,195,83,83,17019.0,0.698,0.10636875
319,3499,0.23133293152168805,58,53,43,93,191,86,86,17096.0,0.6998,0.10685
320,3481,0.22878226434206764,58,67,32,97,192,93,93,17156.0,0.6962,0.107225
321,3495,0.23076440317012906,59,49,43,98,197,78,78,17230.0,0.699,0.1076875
